nome,partido,uf,MPV 447/2008,MPV 447/2008,MPV 447/2008,MPV 447/2008,MPV 449/2008,MPV 449/2008,MPV 449/2008,MPV 450/2008,MPV 450/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 451/2008,MPV 452/2008,MPV 452/2008,MPV 453/2009,MPV 454/2009,MPV 454/2009,MPV 454/2009,MPV 455/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 457/2009,MPV 458/2009,MPV 458/2009,MPV 458/2009,MPV 458/2009,MPV 458/2009,MPV 459/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 460/2009,MPV 462/2009,MPV 462/2009,MPV 462/2009,MPV 462/2009,MPV 464/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 465/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 466/2009,MPV 468/2009,MPV 469/2009,MPV 469/2009,MPV 469/2009,MPV 469/2009,MPV 469/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MPV 470/2009,MSC 134/2009,PDC 981/2008,PDC 981/2008,PEC 130/2007,PEC 22/1999,PEC 277/2008,PEC 277/2008,PEC 277/2008,PEC 277/2008,PEC 324/2009,PEC 324/2009,PEC 324/2009,PEC 336/2009,PEC 336/2009,PEC 351/2009,PEC 351/2009,PEC 391/2009,PEC 391/2009,PEC 413/2005,PEC 413/2005,PEC 47/2003,PEC 483/2005,PEC 483/2005,PL 1664/2007,PL 18/2007,PL 1825/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2502/2007,PL 2660/1996,PL 2660/1996,PL 3021/2008,PL 451/1995,PL 5245/2009,PL 5245/2009,PL 5279/2009,PL 5312/2009,PL 5334/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5498/2009,PL 5664/2009,PL 5798/2009,PL 5800/2005,PL 5829/2005,PL 5939/2009,PL 5939/2009,PL 5939/2009,PL 5939/2009,PL 5939/2009,PL 5940/2009,PL 5941/2009,PL 7703/2006,PL 7703/2006,PL 836/2003,PL 836/2003,PL 836/2003,PLP 12/2003,PLP 12/2003,PLP 217/2004,PLP 217/2004,PLP 28/2007,PLP 28/2007,PLP 28/2007,PLP 28/2007,PLP 462/2009,PLP 59/1999,REQ 5921/2009
José Carlos Machado,DEM,SE,0,0,1,1,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,1,-1,1,-1,-1,0,-1,0,-1,-1,1,-1,-1,1,-1,0,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,1,0,1,0,-1,1,1,-1,-1,1,1,-1,-1,0,1,1,1,1,-1,0,0,-1,-1,-1,-1,1,0,1,1,0,1,1,0,0,1,-1,1,1,0,0,0
Mendonça Prado,DEM,SE,0,1,1,1,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,-1,-1,1,0,-1,1,-1,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,-1,-1,1,1,0,1,1,1,0,1,1,0,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,-1,-1,0,1,-1,-1,1,1,-1,-1,-1,0,1,1,1,-1,0,1,0,-1,-1,-1,1,1,1,1,0,1,1,1,1,0,-1,1,-1,1,1,0
Jackson Barreto,PMDB,SE,0,-1,1,1,0,0,-1,-1,1,-1,1,-1,0,1,1,0,1,-1,0,0,-1,-1,-1,1,-1,0,0,1,-1,1,1,0,0,1,-1,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,0,0,-1,0,0,1,-1,-1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0,-1,1,-1,-1,0,1,-1,-1,1,0,0,1,-1,0,0,0,0,0,1,-1,0,-1,-1,0,0,0,-1,0,0,1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,-1,1,-1,0,1,0
Rodovalho,DEM,DF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-1,-1,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,-1,-1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Jairo Ataíde,DEM,MG,0,1,1,1,0,0,0,0,-1,0,-1,0,1,-1,-1,0,-1,-1,0,0,0,1,1,0,0,0,0,-1,0,-1,-1,1,-1,1,0,-1,1,-1,0,0,0,0,-1,0,1,1,1,0,0,0,0,1,1,1,1,0,-1,0,0,-1,-1,-1,0,0,0,-1,0,-1,0,-1,0,-1,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,0,0
João Bittar,DEM,MG,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,1,0,0,0,-1,0,-1,1,-1,1,1,0,0,0,0,0,0,-1,1,-1,-1,1,1,0,0,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,1,1,-1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,-1,0,-1,-1,-1,1,0,1,0,0,0,0,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,0,0,0,1,1,1,0,-1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,-1,1,-1,1,1,0
Marcos Montes,DEM,MG,0,1,1,1,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,1,-1,1,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,1,-1,-1,1,1,1,0,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,0,0,-1,-1,-1,-1,1,1,1,1,1,0,0,1,1,1,-1,1,1,0,1,0
Vitor Penido,DEM,MG,0,1,1,1,0,0,0,1,-1,0,0,0,1,1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,1,0,-1,1,-1,0,-1,-1,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-1,0,0,1,1,1,-1,1,1,0,1,0
Alceni Guerra,DEM,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,1,-1,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,-1,1,1,1,0,1,1,-1,-1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,0,0,1,0,0,-1,0,1,-1,-1,-1,-1,1,1,0,0,0,1,1,0,0,1,-1,1,1,1,0,0
Luiz Carlos Setim,DEM,PR,0,1,1,1,0,0,0,0,-1,0,-1,0,1,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-1,1,-1,0,-1,-1,1,-1,0,-1,-1,1,-1,1,1,1,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,1,1,1,0
Marcelo Almeida,PMDB,PR,-1,-1,1,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,0,1,1,0,-1,0,0,0,1,1,-1,1,1,1,1,1,-1,1,-1,1,0,0,-1,1,-1,1,1,1,-1,0,0,1,1,0,0,1,1,-1,1,-1,-1,-1,-1,1,1,1,0,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,-1,0,1,0
Rogerio Lisboa,DEM,RJ,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0
Solange Amaral,DEM,RJ,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,-1,-1,-1,1,0,0,0,1,1,0,0,0,0,-1,0,0,0,1,-1,1,-1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0
Felipe Maia,DEM,RN,0,0,0,0,0,0,0,1,-1,0,0,0,1,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,1,0,1,1,-1,1,0,-1,0,0,1,-1,-1,1,-1,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,1,-1,0,1,-1,0,-1,-1,1,1,1,1,-1,0,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
Marcio Junqueira,DEM,RR,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,-1,0,-1,-1,1,-1,1,0,-1,1,0,0,-1,-1,1,0,1,1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,1,1,0,1,0,1,1,0,0,0,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,-1,-1,0,0,0,-1,1,-1,1,-1,-1,1,0,0,0,0,0,1,-1,-1,-1,-1,0,0,1,0,-1,0,0,0,0,1,-1,1,1,0,0,0
Germano Bonow,DEM,RS,0,1,1,1,1,0,0,1,-1,0,-1,0,0,0,-1,-1,-1,1,0,0,0,1,1,0,0,0,0,-1,0,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,0,-1,1,-1,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,-1,1,0,1,0,0,1,1,1,1,1,-1,1,1,0,1,0
Paulo Bornhausen,DEM,SC,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,-1,-1,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,-1,1,0,0,0,0,-1,-1,-1,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,0,-1,-1,1,1,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,1,-1,1,0,0,1,0
Jerônimo Reis,DEM,SE,0,1,1,1,0,0,0,0,0,0,-1,0,1,1,-1,-1,0,1,0,0,0,1,-1,1,0,0,0,-1,-1,1,1,-1,0,1,-1,1,0,-1,0,-1,0,0,-1,1,1,-1,1,0,0,0,0,1,-1,1,1,0,0,0,0,1,1,0,-1,0,0,-1,1,-1,0,-1,1,-1,0,1,1,1,1,1,0,0,-1,1,1,0,0,1,1,0,1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,-1,-1,0,1,-1,-1,1,1,0,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,0,1,1,0,0,1,0,-1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
Guilherme Campos,DEM,SP,0,1,1,1,1,0,0,1,0,0,-1,0,0,1,-1,-1,-1,1,0,0,0,1,1,0,0,0,0,-1,0,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,0,1,-1,-1,0,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,0,0
Jorginho Maluly,DEM,SP,0,1,1,0,0,0,0,0,-1,0,-1,0,1,1,-1,-1,-1,1,0,0,0,1,-1,0,0,0,0,-1,0,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,0,0,0,0,1,0,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,1,1,-1,-1,-1,1,1,1,0,0,1,1,1,1,1,-1,1,0,1,1,0
Jorge Tadeu Mudalen,DEM,SP,0,0,1,1,0,0,0,0,0,0,-1,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luciana Costa,PR,SP,-1,-1,1,1,-1,-1,-1,-1,0,-1,1,-1,-1,0,0,1,1,-1,-1,0,-1,-1,-1,1,-1,0,0,1,-1,0,1,-1,1,1,-1,1,1,1,0,0,-1,0,1,1,0,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,-1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,0,0,0,-1,1,0,1,0,1,1,1,0,0,1,-1,0,-1,-1,1,1,1,-1,0,0,0,1,1,-1,-1,1,1,1,1,0,-1,0,-1,1,0,0,0,1,1,-1,0,0,0,0,0
Walter Ihoshi,DEM,SP,0,1,0,1,0,0,0,0,-1,0,-1,0,1,-1,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,0,1,0,1,0,0,0,0,1,-1,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,0,1,0,0,0,1,1,0,1,0,-1,0,1,1,1,0
João Oliveira,DEM,TO,0,1,1,1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,-1,1,0,0,0,-1,0,0,0,0,0,1,-1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,-1,0,1,0,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,-1,0,1,-1,-1,1,-1,0,0,-1,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0
Nilmar Ruiz,DEM,TO,0,0,1,1,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,-1,1,0,-1,0,0,0,-1,-1,1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-1,-1,1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,-1,1,1,0,1,0
Davi Alcolumbre,DEM,AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorge Khoury,DEM,BA,0,1,1,1,0,0,0,0,-1,0,-1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,-1,0,-1,0,1,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,-1,1,1,0,0,1,1,1,1,0,0,1,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,-1,1,1,-1,0,0,-1,0,-1,-1,1,1,0,0,-1,0,1,-1,-1,-1,-1,1,1,1,0,0,0,0,1,1,1,-1,0,0,1,1,0
Efraim Filho,DEM,PB,0,1,1,1,0,0,0,1,-1,0,0,0,1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,-1,1,-1,-1,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,0,0,1,0,0,0,-1,1,1,1,1,0,-1,1,1,1,1,0
José Carlos Aleluia,DEM,BA,0,0,1,1,0,0,0,1,-1,0,0,0,0,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,-1,0,-1,-1,0,-1,1,0,-1,1,-1,0,-1,-1,1,-1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,1,-1,0,1,1,0,1,0,-1,1,1,1,1,1,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,1,1,-1,-1,1,1,-1,0,0,0,1,1,-1,0,0,1,-1,-1,0,0,0,1,0,1,-1,1,1,1,0,-1,1,-1,1,1,1,0
Paulo Magalhães,DEM,BA,0,1,1,1,0,0,0,0,-1,0,0,0,0,1,-1,1,-1,-1,0,0,0,0,0,1,0,0,1,-1,0,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,0,-1,1,1,-1,0,0,0,0,0,0,-1,1,0,0,0,0,1,-1,0,-1,-1,-1,-1,0,0,0,0,1,0,-1,1,1,1,-1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,0,-1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,0,1,1,0,1,1,-1,-1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,1,0
Bispo Gê Tenuta,DEM,SP,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,1,0,0,0,1,1,0,0,0,0,-1,0,-1,-1,1,-1,1,1,0,1,-1,0,0,0,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,1,-1,-1,1,0,0,0,0,1,0,1,0,0,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,-1,-1,1,1,-1,-1,-1,1,0,0,0,0,0,1,0,-1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0
Lira Maia,DEM,PA,0,0,0,0,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,1,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1,-1,1,1,-1,1,-1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,0,1,1,1,0,1,1,0,0,1,1,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,1,0,0,-1,0,1,-1,-1,-1,-1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
Rodrigo Maia,DEM,RJ,0,1,0,1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,0,0,-1,0,-1,-1,0,-1,-1,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,-1,-1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-1,-1,0,-1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0
Indio da Costa,DEM,RJ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,0,1,0,0,-1,0,0,0,0,0,-1,1,0,0,1,0
Silas Câmara,PSC,AM,-1,-1,0,-1,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,1,0,-1,-1,1,-1,1,0,-1,-1,0,-1,-1,-1,1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,-1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,-1,-1,-1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,-1,1,0,0,1,0
