nome,partido,uf,REQ 3970/2016,PLP 163/2015,REQ 4881/2016,REQ 5022/2016,MSC 471/2016,PL 6568/2016,REQ 5679/2016,REQ 5829/2017,MPV 747/2016,MPV 747/2016,REQ 5468/2016,REQ 6026/2017,REQ 6074/2017,PEC 209/2012,PEC 395/2014,PL 4302/1998,PL 4302/1998,PL 4302/1998,PL 4302/1998,REQ 6053/2017,MPV 751/2016,PEC 395/2014,PL 5587/2016,PL 5587/2016,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,REQ 6281/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,REQ 6292/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,PL 6787/2016,MPV 752/2016,MPV 752/2016,MPV 752/2016,MPV 752/2016,MPV 752/2016,PEC 304/2017,PEC 304/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,PLP 343/2017,MPV 757/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 756/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,MPV 758/2016,REQ 6015/2017,MPV 755/2016,MPV 763/2016,MPV 763/2016,MPV 763/2016,MPV 763/2016,PLP 54/2015,MPV 765/2016,MPV 767/2017,PLP 54/2015,PLP 54/2015,PEC 304/2017,REQ 6150/2017,PEC 199/2016,REQ 6711/2017,MPV 759/2016,MPV 759/2016,MPV 759/2016,MPV 759/2016,MPV 759/2016,MPV 770/2017,MPV 770/2017,MPV 770/2017
Pedro Vilela,PSDB,AL,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,0,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,0,-1,-1,0,1,1,-1,-1,-1,1,-1,1,0,1,-1,0,1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,0,1,-1,-1,1,0,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Celso Russomanno,PRB,SP,1,1,-1,-1,1,1,1,1,0,1,-1,1,1,1,0,-1,-1,-1,1,1,0,1,1,1,1,-1,-1,1,-1,0,0,0,0,1,0,0,0,1,1,1,1,-1,1,0,0,0,1,1,0,-1,1,-1,-1,0,0,0,-1,1,1,-1,1,0,1,0,0,-1,1,0,0,0,1,1,0,0,0,1,1,1,-1,0,0,0,0,0,-1,-1,0,-1,1,-1,1,1,1,1,0,0,1,-1,1,-1,-1,0
Davidson Magalhães,PCdoB,BA,1,1,-1,0,-1,-1,1,0,1,-1,1,0,-1,1,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,1,1,-1,1,-1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Fernando Monteiro,PP,PE,1,1,-1,0,1,1,1,0,-1,1,1,1,1,1,0,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,0,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,0,1,0,0,-1,1,-1,0,1,1,0,1,0,0,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,0,1,1,-1,-1,1,-1,1,-1,-1,-1
Osmar Bertoldi,DEM,PR,1,1,-1,0,0,1,1,1,0,0,1,1,1,1,0,-1,0,-1,1,0,-1,1,1,1,-1,-1,-1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,-1,1,-1,0,0,1,1,0,0,1,-1,-1,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,-1,1,1,1,-1,1,-1,0,0,-1,-1,0,0,0,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0
José Fogaça,PMDB,RS,1,1,0,1,1,-1,1,1,-1,1,-1,1,1,1,-1,0,-1,1,-1,1,-1,1,1,0,-1,-1,-1,1,-1,0,1,-1,0,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,0,-1,0,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,0,0,-1,-1,-1
Mauro Pereira,PMDB,RS,1,1,-1,1,1,1,1,0,-1,1,1,1,0,1,0,-1,-1,-1,1,1,-1,1,1,1,-1,0,-1,1,-1,0,1,0,1,1,-1,0,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,1,1,1,0,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,0,0,0,-1,-1,1,-1,1,-1,0,-1
Deoclides Macedo,PDT,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1,1,0,1,1,0,-1,1,-1,-1,0,1,-1,1,-1,0,0,1,0,1,-1,0,-1,-1,0,1,1,-1,1,-1,1,-1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Silas Freire,PR,PI,1,1,-1,-1,1,1,0,1,-1,1,0,0,0,1,0,-1,0,-1,1,1,-1,0,1,1,1,1,1,-1,-1,0,1,-1,1,1,-1,-1,0,1,1,1,1,-1,1,-1,-1,0,1,-1,1,-1,1,-1,-1,0,-1,-1,0,1,1,-1,1,-1,1,-1,1,-1,1,0,-1,1,0,0,1,-1,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,0,0,0,1,1,1,0,1,1,-1,0,1,-1,1,0,0,0
Soraya Santos,PMDB,RJ,1,1,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,-1,1,1,-1,-1,1,0,0,-1,1,0,1,-1,1,-1,-1,0,-1,-1,0,1,1,-1,1,-1,0,-1,1,-1,1,0,-1,0,1,0,1,0,-1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,1,-1,1,-1,0,0
Newton Cardoso Jr,PMDB,MG,1,1,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,-1,0,0,0,1,0,0,1,-1,0,0,1,1,1,0,-1,0,-1,0,0,1,0,1,0,1,-1,-1,0,0,-1,-1,0,1,0,1,0,0,-1,1,0,0,0,0,0,0,1,0,-1,0,0,1,0,-1,1,0,-1,-1,0,0,-1,-1,0,1,1,0,0,1,1,-1,-1,1,-1,1,-1,-1,0
Goulart,PSD,SP,0,1,-1,1,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,0,-1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,0,-1,-1,0,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,0,-1,-1
Professor Victório Galli,PSC,MT,1,1,-1,0,0,1,0,1,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,0,1,-1,0,1,-1,-1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,1,0,0,-1,-1,1,1,1,-1,0,0,-1,-1,-1,-1,-1,1,-1,1,1,1,0,1,1,0,0,0,0,0,-1,-1,0
Paulo Azi,DEM,BA,1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,0,0,0,1,1,-1,1,0,1,1,1,1,-1,1,-1,0,-1,1,1,1,-1,1,-1,-1,0,0,-1,-1,1,1,-1,1,-1,1,-1,0,-1,1,0,0,1,0,1,1,-1,0,1,1,0,0,1,-1,-1,-1,0,-1,0,1,-1,1,1,1,0,1,1,0,-1,1,-1,1,-1,-1,0
Zenaide Maia,PR,RN,1,1,-1,1,1,-1,1,-1,1,-1,0,0,0,0,0,1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,0,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,-1,1,1,1,-1,-1,0,1,-1,1,1,0,0,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,0,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,-1,1,1,0,1,-1,1,0,1
Simone Morgado,PMDB,PA,1,1,-1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,1,1,-1,0,-1,0,0,-1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,1,1,-1,1,-1,0,-1,0,0,0,-1,0,1,1,1,1,-1,-1,1,1,1,-1,1,0,0,0,-1,-1,-1,0,-1,1,1,1,1,1,0,0,-1,0,-1,1,-1,0,-1
Jony Marcos,PRB,SE,0,1,0,-1,1,1,1,1,0,0,1,1,1,0,0,1,-1,-1,-1,1,1,-1,0,1,-1,-1,-1,0,-1,0,0,-1,1,-1,1,-1,0,1,1,1,-1,0,-1,0,1,0,-1,-1,-1,1,-1,1,1,0,1,0,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,0,0,0,-1,0,-1,-1,0,1,-1,-1,1,-1,0,-1,0,0,0,-1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
Jéssica Sales,PMDB,AC,0,1,0,1,0,1,1,1,-1,1,0,1,1,1,0,-1,-1,0,-1,1,1,0,1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,1,1,1,-1,1,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,1,-1,1,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0
Luciano Ducci,PSB,PR,1,1,-1,-1,1,1,1,0,0,1,0,0,0,1,0,-1,-1,-1,1,0,1,1,0,0,1,1,1,1,-1,0,1,1,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,0,0,1,-1,0,-1,1,0,0,0,0,-1,-1,-1,1,1,-1,-1,-1,1,0,1,-1,-1,-1,0,1,1,1,1,-1,-1,1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,1,-1,1,0,-1,0
Jorge Solla,PT,BA,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,1,1,-1,1,-1,0,0,0,0,0,0,0,0
Fábio Sousa,PSDB,GO,1,0,1,0,1,-1,1,1,-1,1,0,0,0,0,0,-1,-1,-1,1,0,1,0,-1,-1,1,-1,-1,0,-1,0,1,1,1,0,-1,1,0,1,0,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,0,1,-1,0,1,-1,1,-1,1,0,1,-1,1,-1,-1,1,1,1,0,-1,-1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,-1,-1,1,0,0,0,-1,-1
Walter Alves,PMDB,RN,0,1,-1,1,1,1,1,1,-1,1,1,1,1,0,-1,0,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,-1,0,1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,1,0,0,0,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,0,-1,1,-1,-1,0,-1,-1,-1,0,0,1,1,1,0,1,1,-1,-1,0,0,0,-1,0,-1
Zeca do Pt,PT,MS,1,0,-1,1,-1,1,1,-1,1,-1,1,1,1,1,0,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,1,1,-1,0,-1,-1,-1,1,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,0,0,0,0,0,0,0,0
Tadeu Alencar,PSB,PE,0,1,0,0,0,1,1,-1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,-1,0,1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,1,-1,-1,-1,1,0,1,1,0,0,1,0,-1,1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,0,-1,0,-1,1,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,1,1,1,1,1,1,-1,-1,0,-1,1,-1,-1,0
Junior Marreca,PEN,MA,1,0,-1,0,1,0,1,0,1,0,1,1,0,1,0,-1,0,-1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,1,0,0,-1,-1,1,1,-1,1,-1,1,0,0,0,0,1,0,0,0,1,0,-1,-1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,0,-1,1,1,1,0,1,1,0,-1,0,0,0,0,0,0
Capitão Augusto,PR,SP,0,1,0,-1,1,1,1,1,-1,1,-1,1,-1,1,0,-1,-1,0,1,1,-1,1,-1,-1,1,0,1,-1,-1,0,1,1,1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,0,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Luiz Cláudio,PR,RO,1,1,-1,0,1,1,0,1,-1,1,1,1,0,1,0,-1,0,0,0,0,1,-1,-1,0,0,-1,-1,1,-1,0,1,-1,1,1,-1,-1,0,1,1,0,1,0,1,-1,-1,0,1,1,1,-1,-1,-1,1,0,0,-1,0,1,1,-1,1,-1,1,-1,1,0,1,-1,-1,0,0,0,1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,0,-1,1,-1,-1,-1
Ronaldo Martins,PRB,CE,1,0,-1,-1,1,-1,1,1,1,1,1,1,1,1,0,0,1,1,-1,0,1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,1,1,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,1,1,0,0,-1,0,0,0,0,0,-1,0,-1,1,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,1,-1,0,-1,0,-1
Vitor Lippi,PSDB,SP,1,1,0,0,1,-1,1,1,1,1,-1,0,0,1,0,-1,-1,0,1,1,-1,1,-1,1,0,-1,-1,1,0,0,1,-1,1,1,0,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,0,1,-1,1,-1,0,1,0,1,0,-1,-1,1,1,1,-1,1,0,0,0,-1,0,-1,0,0,1,1,1,0,0,1,-1,-1,1,-1,1,-1,-1,-1
Arthur Virgílio Bisneto,PSDB,AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,1,1,1,0,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,0,0,0,0,-1,0,1,1,1,-1,1,-1,-1,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1
Marcos Abrão,PPS,GO,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,-1,1,-1,-1,0,-1,-1,0,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,0,1,1,-1,1,-1,1,-1,0,0,1,-1,-1,1,1,1,1,0,-1,1,1,0,-1,1,-1,0,-1,0,0,-1,0,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
Orlando Silva,PCdoB,SP,1,1,-1,1,-1,-1,0,0,1,-1,0,-1,0,1,0,0,0,0,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,1,-1,0,1,0,-1,-1,-1,1,-1,1,1,0,1,1,0,0,1,-1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Eliziane Gama,PPS,MA,0,1,-1,1,1,-1,1,0,1,1,-1,1,1,1,0,0,-1,0,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,0,1,0,0,1,-1,0,0,1,1,1,1,-1,1,-1,0,-1,-1,-1,1,-1,-1,1,1,0,-1,-1,0,1,-1,1,1,-1,1,-1,0,-1,0,1,-1,-1,1,0,0,1,0,0,0,-1,1,0,-1,-1,-1,-1,0,-1,0,-1,1,1,-1,0,1,1,-1,-1,1,-1,1,-1,0,-1
Cristiane Brasil,PTB,RJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,1,-1,1,-1,0,-1,1,-1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,1,1,1,-1,-1,0,-1,0,-1,-1,-1
Zeca Cavalcanti,PTB,PE,0,1,-1,-1,1,-1,0,0,-1,1,0,1,1,1,0,-1,-1,0,1,1,1,-1,1,-1,0,-1,-1,1,-1,0,1,0,1,1,-1,-1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,-1,1,-1,1,-1,0,0,0,-1,0,1,1,1,1,0,-1,-1,1,1,-1,1,0,-1,0,-1,-1,-1,0,-1,1,1,1,0,1,1,-1,-1,1,-1,1,-1,0,-1
Benito Gama,PTB,BA,1,1,-1,0,1,1,1,1,-1,1,1,1,1,1,0,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,1,0,0,1,1,1,0,-1,-1,0,0,1,0,1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,1,-1,-1,1,-1,1,0,-1,0
Laerte Rodrigues de Bessa,PR,DF,0,1,0,1,0,1,0,1,-1,1,0,1,1,0,0,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,0,0,1,-1,0,1,-1,1,0,1,1,1,1,1,-1,-1,0,-1,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,-1,-1,1,1,1,-1,1,-1,0,-1,0,-1,0,0,0,0,0,0,0,1,0,-1,-1,1,-1,0,0,-1,0
Luizianne Lins,PT,CE,0,1,-1,1,-1,0,1,-1,1,-1,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1,1,0,1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
Marinaldo Rosendo,PSB,PE,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,-1,0,-1,1,0,-1,1,-1,0,-1,-1,-1,1,-1,0,0,0,1,1,-1,0,0,1,1,1,0,0,1,0,0,-1,1,1,0,-1,1,0,0,0,0,0,0,1,1,-1,1,0,0,-1,1,0,1,0,-1,0,0,1,1,0,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,1,0,1,0,1,0,-1,-1,0,0,0,-1,0,-1
Tia Eron,PRB,BA,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,-1,-1,-1,1,0,0,0,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Paulo Kleinübing,PSD,SC,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,0,1,1,-1,1,0,1,1,1,1,0,1,-1,-1,-1,1,1,1,0,1,-1,-1,0,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,0,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,1,-1,1,-1,-1,1,-1,1,0,-1,0
Marco Antônio Cabral,PMDB,RJ,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,-1,-1,1,0,-1,1,0,-1,0,-1,-1,1,-1,0,1,-1,0,1,-1,1,0,0,0,0,1,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,-1,1,-1,0,-1,1,-1,-1,0,1,1,1,0,-1,0,0,1,0,1,0,-1,0,0,0,0,0,-1,1,1,1,0,1,1,0,0,0,0,0,-1,-1,-1
Adalberto Cavalcanti,PTB,PE,1,0,-1,0,1,1,1,1,-1,1,1,1,1,1,0,0,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,0,0,-1,0,1,1,-1,1,-1,1,-1,0,0,0,-1,0,1,0,1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,0,1,1,0,-1,-1,1,-1,1,-1,-1,0
Wadih Damous,PT,RJ,-1,1,-1,-1,-1,-1,1,-1,0,-1,1,-1,1,-1,-1,0,0,0,-1,0,1,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,0,1,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,0,0
Glauber Braga,PSOL,RJ,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,0,0,0,0,-1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0
Miro Teixeira,REDE,RJ,0,0,0,0,0,-1,1,-1,1,-1,0,1,1,1,-1,0,1,1,-1,-1,1,1,1,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,0,0,-1,1,1,0,0,1,0,0,-1,1,-1,-1,1,0,-1,0,0,0,0,0,0,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,1,0,0,0,1,1,-1,-1,1,0,0,0,0,0,0,-1,-1,-1
Alessandro Molon,REDE,RJ,0,1,-1,0,0,-1,0,-1,0,-1,-1,0,-1,0,0,0,0,0,-1,-1,1,-1,1,1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,1,0,0,0,0,-1,-1,1,-1,-1,1,0,-1,0,0,0,0,0,0,-1,-1,1,0,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,1,0,0
Danilo Forte,PSB,CE,1,1,0,0,0,1,0,0,0,0,1,1,0,1,-1,0,0,0,0,0,-1,1,-1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,1,1,1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,0,0,0,1,-1,1,-1,0,1,1,1,1,-1,-1,1,1,1,-1,1,-1,0,-1,-1,-1,0,0,-1,1,1,1,1,1,1,-1,-1,0,0,1,0,-1,-1
Aliel Machado,REDE,PR,0,1,0,0,0,-1,1,1,1,0,-1,1,1,1,-1,0,1,1,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,-1,-1,-1,1,-1,0,0,0,-1,-1,-1,0,-1,1,0,0,0,0,0,0,1,1,-1,-1,1,0,0,0,0,0,1,0,0,0,-1,0,1,1,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,0
João Derly,REDE,RS,1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,0,-1,0,1,1,-1,-1,1,1,-1,-1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,0,-1,1,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,0,1,1,0,-1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-1,-1,0
Elizeu Dionizio,PSDB,MS,0,0,-1,1,1,-1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1,-1,-1,1,1,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,1,1,1,-1,0,-1,-1,0,-1,0,-1,1,1,-1,1,-1,1,0,0,-1,1,0,0,1,1,0,0,-1,-1,0,0,0,0,1,-1,0,-1,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,1,-1,0,-1
Zé Augusto Nalin,PMDB,RJ,1,0,-1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,0,-1,1,1,-1,1,-1,0,-1,-1,-1,1,-1,0,1,-1,0,-1,-1,1,0,1,1,1,-1,1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,0,0,-1,-1,1,1,-1,1,0,1,-1,1,-1,1,-1,0,1,1,1,0,-1,-1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1
