nome,partido,uf,MPV 502/2010,MPV 502/2010,MPV 502/2010,MPV 503/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 511/2010,MPV 512/2010,MPV 512/2010,MPV 513/2010,MPV 514/2010,MPV 517/2010,MPV 517/2010,MPV 517/2010,MPV 517/2010,MPV 521/2010,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 527/2011,MPV 528/2011,MPV 528/2011,MPV 530/2011,MPV 530/2011,MPV 530/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 532/2011,MPV 533/2011,MPV 533/2011,MPV 539/2011,MPV 540/2011,MPV 541/2011,PDC 1351/2008,PDC 220/2011,PDC 220/2011,PDC 220/2011,PDC 2600/2010,PDC 2600/2010,PDC 2600/2010,PDC 47/2011,PEC 270/2008,PEC 445/2009,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 61/2011,PEC 98/2007,PEC 98/2007,PEC 98/2007,PEC 98/2007,PL 1209/2011,PL 1749/2011,PL 1876/1999,PL 1876/1999,PL 1876/1999,PL 382/2011,PL 382/2011,PL 382/2011,PL 3937/2004,PLP 306/2008,PLP 87/2011,REC 92/2011,REQ 1548/2011,REQ 2086/2011,REQ 2714/2011,REQ 343/2011,REQ 349/2011,REQ 7537/2010
Ruy Carneiro,PSDB,PB,0,0,1,0,0,0,0,0,-1,-1,1,0,-1,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,-1,0,0,0,0,-1,1,0,1,1,0,-1,1,1,1,1,-1,0,-1,1,-1,0,1,1,0,1,1
Roberto Teixeira,PP,PE,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,0,-1,-1,0,-1,-1,-1,1,1,1,1,-1,-1,0,0,1,0,0,0,0,-1,-1,1,0,1,0,0,-1,-1,0,1,-1,1,1,-1,0,-1,1,0,-1,-1,0,0,0,0,0,0,0,0,-1,1,1,0,1,0,0,1,0,-1,-1,1,-1,0,0,0,0,0,-1,1,1,1
João Paulo Lima,PT,PE,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,0,-1,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1
Jorge Corte Real,PTB,PE,-1,-1,0,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,0,0,1,1,-1,1,1,0,1,1,0,1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,1
Anderson Ferreira,PR,PE,-1,-1,-1,0,-1,-1,-1,1,1,1,1,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,-1,1,-1,1,1,-1,0,-1,1,1,0,-1,0,-1,1,0,0,0,1,1,-1,1,1,1,0,0,0,0,0,-1,-1,1,1,-1,1,1,-1,0,-1,1,1,1
Mendonça Filho,DEM,PE,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,-1,0,0,0,-1,0,0,1,1,1,1,-1,0,0,0,1,1,-1,1,-1,0,0,1,1,1,-1,1,1
Augusto Coutinho,DEM,PE,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,0,1,1,1,0,1,1
Pastor Eurico,PSB,PE,-1,-1,-1,-1,0,0,0,1,0,1,1,-1,0,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,-1,0,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,1,0,1,1,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,-1,-1,1,0,-1,1,-1,-1,-1,-1,1,1,1
Luciana Santos,PCdoB,PE,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,-1,0,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,0,0,-1,-1,0,-1,1,1,1,1,0,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,0,0,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,-1,-1,1,0,0,1,0,1,-1,-1,1,1,1
Iracema Portella,PP,PI,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,1,1,1,1,0,-1,-1,0,0,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,0,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,1,-1,0,0,1,-1,-1,-1,1,0,-1,1,0,1,-1,-1,1,1,1
Assis Carvalho,PT,PI,-1,-1,-1,-1,0,-1,-1,1,1,0,0,0,0,-1,-1,1,-1,1,0,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,-1,-1,1,1,1,1,-1,-1,0,1,1,0,0,0,0,-1,0,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0,-1,-1,-1,1,-1,1,1,0,1,-1,-1,1,1,0
Jesus Rodrigues,PT,PI,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,0,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,1,1,0,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,0,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,0,1,1
Marllos Sampaio,PMDB,PI,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,-1,-1,1,0,0,0,0,0,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,1,1,1,0,1,1,1,-1,1,0,1,1,-1,-1,1,-1,-1,0,0,1,-1,-1,1,0,1
Cristiano,PTdoB,RJ,-1,0,-1,-1,0,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,-1,0,1,1,0
Carlos Magno,PP,RO,-1,-1,-1,0,-1,-1,-1,1,1,1,-1,1,1,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,0,-1,0,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,0,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,1,1,-1,-1,1,0,-1,1,0,1,-1,-1,1,1,1
Padre Ton,PT,RO,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,0,-1,0,0,-1,-1,1,1,1,0,1,1,0,0,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,0,-1,-1,1,-1,1,1,-1,0,-1,1,1,0,-1,0,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,1
Jhonatan de Jesus,PRB,RR,-1,0,-1,-1,-1,-1,-1,1,1,1,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,1,1,1,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,0,-1,1,-1,1,1,0,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,-1,-1,1,0,-1,0,-1,1,-1,0,0,1,1
Teresa Surita,PMDB,RR,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,-1,0,1,-1,1,0,-1,-1,1,0,1,1,1,1,-1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,0,1,1,1
Paulo Cesar Quartiero,DEM,RR,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,0,-1,1,-1,0,0,0,-1,0,-1,-1,-1,1,1,1,0,0,-1,0,0,0,-1,0,0,0,0,1,1,-1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,-1,0,0,-1,-1,-1,-1,1,1,1,0,-1,-1,1,1,-1,1,-1,1,-1,1,0,-1,0,0,0,1,1
Chico das Verduras,PRP,RR,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,1,1,1
Berinho Bantim,PSDB,RR,0,0,1,0,-1,0,0,1,-1,-1,0,0,-1,1,0,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,0,-1,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,-1,-1,1,1,-1,1,-1,0,-1,1,1,-1,1,1,0,1,1
Giovani Cherini,PDT,RS,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,-1,1,1,-1,-1,1,0,-1,0,0,1,-1,-1,0,1,1
Dudimar Paxiuba,PSDB,PA,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,-1,0,-1,0,0,0,-1,-1,-1,-1,0,1,0,1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,1,1,1,-1,0,0,1,0,0,1,1,0,1,1
Roberto Dorner,PP,MT,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,0,1,-1,1,-1,-1,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,0,0,-1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,-1,1,0,-1,1,0,-1,0,-1,1,1,1
Eliane Rolim,PT,RJ,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,0,1,-1,1,0,0,-1,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,0,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,0,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,1,1,1
Jorge Pinheiro,PRB,GO,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,1,-1,1,-1,0,-1,1,1,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,0,0,0,0,0,-1,0,1,1,1
Ronaldo Nogueira,PTB,RS,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,1,1,-1,0,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,0,-1,-1,1,1,1,-1,-1,1,0,1
Bohn Gass,PT,RS,-1,0,-1,-1,-1,-1,-1,1,1,0,1,-1,1,-1,-1,1,-1,1,0,-1,0,0,0,1,1,0,1,-1,-1,0,0,0,0,-1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,-1,1,1,0,-1,1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,0,1,1
Marcon,PT,RS,-1,-1,-1,-1,0,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,1,0,-1,-1,1,0,1,1,1,1,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,0,1,1,0,0,-1,-1,1,-1,1,0,-1,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,1,0,0,0,-1,-1,0,-1,1,0,1,0,-1,0,-1,0,1,1,1
Danrlei De Deus Hinterholz,PTB,RS,-1,-1,-1,0,-1,-1,-1,1,0,1,1,-1,1,-1,-1,1,-1,0,-1,-1,-1,1,1,1,0,1,1,-1,-1,-1,0,0,-1,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,0,-1,1,0,1,-1,-1,1,1,1
Alceu Moreira,PMDB,RS,-1,0,-1,0,0,1,1,-1,1,0,1,1,1,-1,1,1,-1,0,-1,-1,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,1,1,-1,-1,0,0,1,0,0,0,0,-1,1,-1,0,1,1,-1,0,0,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,1,1,1,1,0,0,-1,1,1,1,0,1,-1,1,1,-1,-1,1,-1,-1,0,-1,1,0,-1,-1,1,1
Alexandre Roso,PSB,RS,-1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,-1,-1,-1,0,0,1,1,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,1,-1,1,1,-1,-1,-1,1,0,0,-1,-1,-1,1,1,1,1,1,1,-1,1,1,0,0,-1,0,0,0,-1,-1,1,0,-1,0,-1,1,-1,-1,0,0,0
Jose Stédile,PSB,RS,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,0,1,-1,1,-1,-1,-1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,-1,-1,1,0,1,1,0,-1,-1,-1,1,0,0,0,0,-1,0,1,0,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,0,0,1,-1,-1,-1,1,0,-1,1,-1,1,0,-1,1,1,0
Assis Melo,PCdoB,RS,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,1,0,-1,0,-1,0,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,0,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,0,1,1,-1,-1,1,0,-1,1,0,1,0,-1,1,1,1
Esperidião Amin,PP,SC,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,0,-1,-1,-1,1,1,1,0,0,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,1,1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,0,0,-1,-1,0,1,1
Ronaldo Benedet,PMDB,SC,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,-1,-1,1,-1,1,0,0,-1,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,0,-1,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,1,1,1,1,1,1,-1,1,1,1,-1,1,0,1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,1
Rogério Peninha Mendonça,PMDB,SC,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,-1,-1,1,0,1,0,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1,0,1,1,-1,0,-1,1,1,0,0,0,0,0,0,0,0,1,1,-1,-1,0,0,1,-1,1,1,-1,0,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,0,0,1,1,-1,-1,1,0,-1,1,-1,1,-1,-1,0,0,1
João Rodrigues,DEM,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onofre Santo Agostini,DEM,SC,0,1,0,0,0,0,0,0,0,-1,1,1,0,0,0,-1,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,0,0,-1,-1,0,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,1,0,1,0,1,0,1,1
Jorginho Mello,PSDB,SC,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,-1,0,1,0,0,1,1,0,0,0,1,0,1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,1,1,1,1,0,1,0,0,0,0,-1,-1,-1,1,1,0,0,0,0,-1,1,-1,0,-1,1,0,0,1
Marco Tebaldi,PSDB,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,1,0
Heleno Silva,PRB,SE,-1,-1,-1,0,-1,-1,-1,1,1,0,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,0,1,-1,1,1,-1,0,-1,-1,1,-1,-1,-1,0,1,0,1,1,1,1,-1,1,1,1,1,-1,0,1,1,-1,-1,1,-1,-1,1,-1,0,-1,-1,1,1,1
Márcio Macêdo,PT,SE,-1,-1,-1,-1,0,-1,-1,1,1,0,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,0,1,0,0,0,1,0,-1,-1,1,0,1,1,0,-1,-1,-1,1,-1,1,1,-1,-1,0,1,0,-1,-1,-1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,-1,-1,-1,-1,1,0,1,0,-1,1,-1,-1,1,1,1
Andre Moura,PSC,SE,-1,-1,-1,-1,0,-1,-1,0,1,1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,1,0,1,1,1,0,-1,-1,0,-1,-1,-1,-1,1,1,0,0,0,0,1,-1,1,0,0,0,0,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,0,0,-1,0,1,1,-1,-1,0,0,1,1,0,0,1,0,-1,1,1,1,1,-1,0,1,1,-1,-1,1,0,-1,0,-1,1,0,0,1,1,1
Laercio Oliveira,PR,SE,-1,0,-1,-1,-1,-1,0,1,1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,1,1,1,1,1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,0,1,0,1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,1,1,-1,0,-1,0,1,0,1,1,1,1,0,1,-1,0,1,0,-1,1,1,-1,-1,1,0,-1,0,1,0,0,-1,1,1,1
Otoniel Lima,PRB,SP,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,-1,-1,-1,1,0,-1,1,-1,1,-1,-1,1,1,1
Missionário José Olimpio,PP,SP,-1,-1,0,0,-1,0,-1,0,0,0,1,-1,0,-1,-1,1,-1,1,0,-1,-1,1,0,1,0,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,1,1,-1,-1,0,-1,1,1,1,1,1,1,-1,0,-1,1,-1,0,0,1,1,-1,-1,1,-1,-1,1,0,0,-1,0,1,1,1
Salvador Zimbaldi,PDT,SP,-1,-1,-1,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,1,-1,1,-1,0,-1,1,0,1,1,1,1,-1,-1,0,-1,-1,0,0,0,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,1,0,0,1,-1,-1,0,-1,-1,-1,1,1,-1,0,0,1,1,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,-1,1,1,1,0,1,-1,-1,1,1,0,0,1,-1,0,-1,-1,1,0,1
Newton Lima,PT,SP,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,0,1,-1,-1,0,0,0,-1,-1,1,1,1,1,0,0,-1,0,0,0,0,0,0,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,1,1,1
José De Filippi,PT,SP,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,0,0,0,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,1,1,1,-1,1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,1,1,1
Edinho Araújo,PMDB,SP,-1,-1,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,0,1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,0,0,-1,-1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,1
Pr. Marco Feliciano,PSC,SP,-1,-1,-1,-1,0,-1,-1,0,1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,1,-1,1,0,0,0,0,-1,-1,1,0,1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,0,0,0,0,-1,-1,1,1,1,1,1,1,-1,1,1,0,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,0,-1,1,1,1
Marcelo Aguiar,PSC,SP,-1,-1,-1,-1,0,1,-1,1,1,1,1,-1,1,0,-1,-1,1,-1,-1,-1,-1,1,0,1,1,1,0,-1,-1,0,0,0,-1,0,1,1,1,1,-1,-1,-1,0,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,-1,-1,1,-1,0,1,0,-1,-1,-1,1,1,1
